380	0.5
381	0.4
382	0.4
383	0.5
384	0.7
385	0.7
386	0.7
387	0.6
388	0.6
389	0.6
390	0.5
391	0.4
392	0.4
393	0.7
394	0.9
395	1.1
396	1.2
397	1.2
398	1
399	0.9
400	0.8
401	0.7
402	0.6
403	0.6
404	0.7
405	0.8
406	0.9
407	1
408	1.1
409	1.2
410	1.2
411	1.3
412	1.5
413	1.8
414	2.1
415	2.4
416	2.7
417	3.1
418	3.6
419	4.2
420	4.8
421	5.5
422	6.3
423	7.1
424	8.2
425	9.4
426	10.8
427	12.4
428	14.1
429	16.2
430	18.4
431	20.9
432	23.6
433	26.5
434	29.6
435	33.1
436	36.8
437	40.9
438	45.3
439	50.1
440	55.2
441	60.5
442	66.1
443	71.9
444	77.7
445	83.2
446	88.4
447	92.9
448	96.5
449	98.9
450	100
451	99.6
452	98
453	95.2
454	91.6
455	87.3
456	82.8
457	78.3
458	74.1
459	70.2
460	66.8
461	63.7
462	61
463	58.5
464	56.3
465	54.2
466	52.1
467	50
468	47.9
469	45.8
470	43.8
471	41.9
472	40.2
473	38.7
474	37.4
475	36.4
476	35.6
477	34.9
478	34.4
479	33.9
480	33.6
481	33.5
482	33.5
483	33.6
484	33.8
485	34.1
486	34.4
487	34.8
488	35.3
489	35.8
490	36.2
491	36.8
492	37.4
493	38.1
494	38.8
495	39.6
496	40.4
497	41.2
498	42
499	42.7
500	43.4
501	44
502	44.8
503	45.5
504	46.3
505	47
506	47.6
507	48.3
508	48.9
509	49.5
510	50.1
511	50.7
512	51.2
513	51.7
514	52.1
515	52.6
516	53.1
517	53.5
518	53.9
519	54.3
520	54.7
521	55.1
522	55.5
523	55.8
524	56.1
525	56.3
526	56.6
527	56.8
528	57.1
529	57.4
530	57.7
531	57.9
532	58.1
533	58.2
534	58.4
535	58.5
536	58.7
537	58.8
538	59
539	59.1
540	59.2
541	59.4
542	59.6
543	59.7
544	59.8
545	59.7
546	59.6
547	59.5
548	59.5
549	59.5
550	59.5
551	59.5
552	59.5
553	59.4
554	59.3
555	59.2
556	59.1
557	59
558	59
559	58.9
560	58.7
561	58.6
562	58.5
563	58.3
564	58.1
565	57.9
566	57.8
567	57.7
568	57.5
569	57.4
570	57.2
571	57.1
572	56.9
573	56.8
574	56.6
575	56.5
576	56.4
577	56.2
578	56
579	55.8
580	55.5
581	55.3
582	55.1
583	55
584	55
585	55
586	55
587	54.9
588	54.7
589	54.6
590	54.5
591	54.5
592	54.4
593	54.3
594	54.2
595	54
596	53.9
597	54
598	54
599	54.1
600	54.2
601	54.2
602	54.3
603	54.4
604	54.4
605	54.3
606	54.3
607	54.4
608	54.4
609	54.4
610	54.3
611	54.2
612	54.2
613	54.2
614	54.2
615	54.2
616	54.3
617	54.3
618	54.3
619	54.3
620	54.2
621	54.2
622	54.1
623	54
624	53.9
625	53.8
626	53.6
627	53.4
628	53.2
629	53.1
630	52.9
631	52.8
632	52.6
633	52.3
634	52
635	51.7
636	51.5
637	51.2
638	50.9
639	50.5
640	50.2
641	49.8
642	49.5
643	49.1
644	48.6
645	48.2
646	47.8
647	47.4
648	47.1
649	46.6
650	46.1
651	45.6
652	45.1
653	44.6
654	44.1
655	43.7
656	43.2
657	42.7
658	42.1
659	41.5
660	40.8
661	40.3
662	39.8
663	39.3
664	38.7
665	38
666	37.3
667	36.6
668	36.1
669	35.6
670	35.1
671	34.5
672	33.9
673	33.2
674	32.5
675	31.9
676	31.3
677	30.8
678	30.2
679	29.6
680	29
681	28.5
682	28
683	27.4
684	26.7
685	26.1
686	25.7
687	25.2
688	24.7
689	24.2
690	23.7
691	23.1
692	22.5
693	21.9
694	21.4
695	20.9
696	20.4
697	19.9
698	19.5
699	19.1
700	18.6
701	18.2
702	17.7
703	17.2
704	16.8
705	16.4
706	15.9
707	15.4
708	14.8
709	14.3
710	13.7
711	13.3
712	12.9
713	12.6
714	12.2
715	11.8
716	11.4
717	11.1
718	10.9
719	10.7
720	10.6
721	10.5
722	10.2
723	9.8
724	9.2
725	8.8
726	8.6
727	8.6
728	8.5
729	8.3
730	8
731	7.6
732	7.2
733	6.8
734	6.5
735	6.3
736	6.2
737	6.1
738	5.9
739	5.6
740	5.3
741	5.1
742	5
743	4.9
744	4.8
745	4.7
746	4.6
747	4.5
748	4.4
749	4.4
750	4.3
751	4.1
752	3.9
753	3.9
754	3.8
755	3.8
756	3.7
757	3.6
758	3.6
759	3.6
760	3.6
761	3.4
762	3.2
763	2.8
764	2.3
765	2
766	1.9
767	1.9
768	2.2
769	2.4
770	2.4
771	2.1
772	1.6
773	1.3
774	1.3
775	1.2
776	1.2
777	1.1
778	1.1
779	1.4
780	1.9

