2.0000000e+03	3.0504438e-01	3.5906634e-01	-3.4306219e+00
2.0010000e+03	3.0496266e-01	3.5905911e-01	-3.4720385e+00
2.0020000e+03	3.0488101e-01	3.5905187e-01	-3.5138936e+00
2.0030000e+03	3.0479944e-01	3.5904461e-01	-3.5561881e+00
2.0040000e+03	3.0471795e-01	3.5903734e-01	-3.5989228e+00
2.0050000e+03	3.0463653e-01	3.5903006e-01	-3.6420985e+00
2.0060000e+03	3.0455519e-01	3.5902276e-01	-3.6857157e+00
2.0070000e+03	3.0447393e-01	3.5901544e-01	-3.7297747e+00
2.0080000e+03	3.0439274e-01	3.5900811e-01	-3.7742755e+00
2.0090000e+03	3.0431164e-01	3.5900077e-01	-3.8192183e+00
2.0100000e+03	3.0423060e-01	3.5899341e-01	-3.8646026e+00
2.0110000e+03	3.0414964e-01	3.5898604e-01	-3.9104280e+00
2.0120000e+03	3.0406876e-01	3.5897865e-01	-3.9566938e+00
2.0130000e+03	3.0398796e-01	3.5897125e-01	-4.0033990e+00
2.0140000e+03	3.0390723e-01	3.5896384e-01	-4.0505426e+00
2.0150000e+03	3.0382658e-01	3.5895641e-01	-4.0981231e+00
2.0160000e+03	3.0374600e-01	3.5894897e-01	-4.1461388e+00
2.0170000e+03	3.0366550e-01	3.5894151e-01	-4.1945878e+00
2.0180000e+03	3.0358507e-01	3.5893404e-01	-4.2434680e+00
2.0190000e+03	3.0350472e-01	3.5892655e-01	-4.2927768e+00
2.0200000e+03	3.0342445e-01	3.5891905e-01	-4.3425116e+00
2.0210000e+03	3.0334425e-01	3.5891154e-01	-4.3926694e+00
2.0220000e+03	3.0326412e-01	3.5890401e-01	-4.4432467e+00
2.0230000e+03	3.0318407e-01	3.5889647e-01	-4.4942400e+00
2.0240000e+03	3.0310410e-01	3.5888892e-01	-4.5456453e+00
2.0250000e+03	3.0302420e-01	3.5888135e-01	-4.5974584e+00
2.0260000e+03	3.0294437e-01	3.5887376e-01	-4.6496747e+00
2.0270000e+03	3.0286463e-01	3.5886617e-01	-4.7022892e+00
2.0280000e+03	3.0278495e-01	3.5885856e-01	-4.7552967e+00
2.0290000e+03	3.0270535e-01	3.5885093e-01	-4.8086915e+00
2.0300000e+03	3.0262582e-01	3.5884329e-01	-4.8624677e+00
2.0310000e+03	3.0254637e-01	3.5883564e-01	-4.9166189e+00
2.0320000e+03	3.0246700e-01	3.5882797e-01	-4.9711385e+00
2.0330000e+03	3.0238769e-01	3.5882029e-01	-5.0260193e+00
2.0340000e+03	3.0230846e-01	3.5881260e-01	-5.0812538e+00
2.0350000e+03	3.0222931e-01	3.5880489e-01	-5.1368342e+00
2.0360000e+03	3.0215023e-01	3.5879717e-01	-5.1927523e+00
2.0370000e+03	3.0207122e-01	3.5878944e-01	-5.2489993e+00
2.0380000e+03	3.0199229e-01	3.5878169e-01	-5.3055663e+00
2.0390000e+03	3.0191343e-01	3.5877392e-01	-5.3624437e+00
2.0400000e+03	3.0183465e-01	3.5876615e-01	-5.4196216e+00
2.0410000e+03	3.0175594e-01	3.5875836e-01	-5.4770898e+00
2.0420000e+03	3.0167730e-01	3.5875056e-01	-5.5348376e+00
2.0430000e+03	3.0159873e-01	3.5874274e-01	-5.5928537e+00
2.0440000e+03	3.0152024e-01	3.5873491e-01	-5.6511267e+00
2.0450000e+03	3.0144182e-01	3.5872706e-01	-5.7096445e+00
2.0460000e+03	3.0136348e-01	3.5871921e-01	-5.7683948e+00
2.0470000e+03	3.0128520e-01	3.5871134e-01	-5.8273645e+00
2.0480000e+03	3.0120701e-01	3.5870345e-01	-5.8865406e+00
2.0490000e+03	3.0112888e-01	3.5869555e-01	-5.9459092e+00
2.0500000e+03	3.0105083e-01	3.5868764e-01	-6.0054562e+00
2.0510000e+03	3.0097284e-01	3.5867972e-01	-6.0651672e+00
2.0520000e+03	3.0089494e-01	3.5867178e-01	-6.1250270e+00
2.0530000e+03	3.0081710e-01	3.5866383e-01	-6.1850203e+00
2.0540000e+03	3.0073934e-01	3.5865587e-01	-6.2451313e+00
2.0550000e+03	3.0066165e-01	3.5864789e-01	-6.3053438e+00
2.0560000e+03	3.0058403e-01	3.5863990e-01	-6.3656412e+00
2.0570000e+03	3.0050648e-01	3.5863189e-01	-6.4260063e+00
2.0580000e+03	3.0042901e-01	3.5862388e-01	-6.4864220e+00
2.0590000e+03	3.0035160e-01	3.5861584e-01	-6.5468702e+00
2.0600000e+03	3.0027427e-01	3.5860780e-01	-6.6073330e+00
2.0610000e+03	3.0019701e-01	3.5859974e-01	-6.6677918e+00
2.0620000e+03	3.0011983e-01	3.5859167e-01	-6.7282276e+00
2.0630000e+03	3.0004271e-01	3.5858359e-01	-6.7886214e+00
2.0640000e+03	2.9996567e-01	3.5857549e-01	-6.8489536e+00
2.0650000e+03	2.9988870e-01	3.5856738e-01	-6.9092043e+00
2.0660000e+03	2.9981180e-01	3.5855926e-01	-6.9693535e+00
2.0670000e+03	2.9973497e-01	3.5855113e-01	-7.0293806e+00
2.0680000e+03	2.9965821e-01	3.5854298e-01	-7.0892651e+00
2.0690000e+03	2.9958152e-01	3.5853482e-01	-7.1489859e+00
2.0700000e+03	2.9950490e-01	3.5852664e-01	-7.2085220e+00
2.0710000e+03	2.9942836e-01	3.5851845e-01	-7.2678519e+00
2.0720000e+03	2.9935189e-01	3.5851025e-01	-7.3269540e+00
2.0730000e+03	2.9927548e-01	3.5850204e-01	-7.3858068e+00
2.0740000e+03	2.9919915e-01	3.5849381e-01	-7.4443881e+00
2.0750000e+03	2.9912289e-01	3.5848558e-01	-7.5026761e+00
2.0760000e+03	2.9904670e-01	3.5847732e-01	-7.5606486e+00
2.0770000e+03	2.9897058e-01	3.5846906e-01	-7.6182833e+00
2.0780000e+03	2.9889452e-01	3.5846078e-01	-7.6755581e+00
2.0790000e+03	2.9881854e-01	3.5845249e-01	-7.7324505e+00
2.0800000e+03	2.9874263e-01	3.5844419e-01	-7.7889383e+00
2.0810000e+03	2.9866680e-01	3.5843587e-01	-7.8449991e+00
2.0820000e+03	2.9859103e-01	3.5842754e-01	-7.9006107e+00
2.0830000e+03	2.9851533e-01	3.5841920e-01	-7.9557509e+00
2.0840000e+03	2.9843970e-01	3.5841085e-01	-8.0103976e+00
2.0850000e+03	2.9836414e-01	3.5840248e-01	-8.0645286e+00
2.0860000e+03	2.9828865e-01	3.5839410e-01	-8.1181223e+00
2.0870000e+03	2.9821323e-01	3.5838571e-01	-8.1711569e+00
2.0880000e+03	2.9813787e-01	3.5837731e-01	-8.2236109e+00
2.0890000e+03	2.9806259e-01	3.5836889e-01	-8.2754630e+00
2.0900000e+03	2.9798738e-01	3.5836046e-01	-8.3266923e+00
2.0910000e+03	2.9791224e-01	3.5835202e-01	-8.3772780e+00
2.0920000e+03	2.9783717e-01	3.5834357e-01	-8.4271997e+00
2.0930000e+03	2.9776216e-01	3.5833510e-01	-8.4764373e+00
2.0940000e+03	2.9768723e-01	3.5832662e-01	-8.5249710e+00
2.0950000e+03	2.9761236e-01	3.5831813e-01	-8.5727816e+00
2.0960000e+03	2.9753756e-01	3.5830962e-01	-8.6198500e+00
2.0970000e+03	2.9746283e-01	3.5830111e-01	-8.6661577e+00
2.0980000e+03	2.9738817e-01	3.5829258e-01	-8.7116867e+00
2.0990000e+03	2.9731358e-01	3.5828404e-01	-8.7564194e+00
2.1000000e+03	2.9723906e-01	3.5827549e-01	-8.8003387e+00
2.1010000e+03	2.9716461e-01	3.5826692e-01	-8.8434282e+00
2.1020000e+03	2.9709022e-01	3.5825834e-01	-8.8856717e+00
2.1030000e+03	2.9701590e-01	3.5824975e-01	-8.9270539e+00
2.1040000e+03	2.9694166e-01	3.5824115e-01	-8.9675599e+00
2.1050000e+03	2.9686748e-01	3.5823253e-01	-9.0071754e+00
2.1060000e+03	2.9679336e-01	3.5822391e-01	-9.0458869e+00
2.1070000e+03	2.9671932e-01	3.5821527e-01	-9.0836814e+00
2.1080000e+03	2.9664534e-01	3.5820662e-01	-9.1205465e+00
2.1090000e+03	2.9657143e-01	3.5819795e-01	-9.1564705e+00
2.1100000e+03	2.9649759e-01	3.5818928e-01	-9.1914426e+00
2.1110000e+03	2.9642382e-01	3.5818059e-01	-9.2254523e+00
2.1120000e+03	2.9635012e-01	3.5817189e-01	-9.2584901e+00
2.1130000e+03	2.9627648e-01	3.5816318e-01	-9.2905471e+00
2.1140000e+03	2.9620291e-01	3.5815445e-01	-9.3216152e+00
2.1150000e+03	2.9612940e-01	3.5814572e-01	-9.3516868e+00
2.1160000e+03	2.9605597e-01	3.5813697e-01	-9.3807554e+00
2.1170000e+03	2.9598260e-01	3.5812821e-01	-9.4088148e+00
2.1180000e+03	2.9590930e-01	3.5811944e-01	-9.4358599e+00
2.1190000e+03	2.9583607e-01	3.5811066e-01	-9.4618861e+00
2.1200000e+03	2.9576290e-01	3.5810186e-01	-9.4868897e+00
2.1210000e+03	2.9568980e-01	3.5809305e-01	-9.5108677e+00
2.1220000e+03	2.9561677e-01	3.5808423e-01	-9.5338177e+00
2.1230000e+03	2.9554380e-01	3.5807540e-01	-9.5557381e+00
2.1240000e+03	2.9547090e-01	3.5806656e-01	-9.5766281e+00
2.1250000e+03	2.9539807e-01	3.5805770e-01	-9.5964876e+00
2.1260000e+03	2.9532530e-01	3.5804884e-01	-9.6153171e+00
2.1270000e+03	2.9525260e-01	3.5803996e-01	-9.6331179e+00
2.1280000e+03	2.9517997e-01	3.5803107e-01	-9.6498920e+00
2.1290000e+03	2.9510740e-01	3.5802217e-01	-9.6656420e+00
2.1300000e+03	2.9503490e-01	3.5801325e-01	-9.6803713e+00
2.1310000e+03	2.9496246e-01	3.5800433e-01	-9.6940837e+00
2.1320000e+03	2.9489009e-01	3.5799539e-01	-9.7067840e+00
2.1330000e+03	2.9481779e-01	3.5798644e-01	-9.7184773e+00
2.1340000e+03	2.9474556e-01	3.5797748e-01	-9.7291695e+00
2.1350000e+03	2.9467338e-01	3.5796851e-01	-9.7388671e+00
2.1360000e+03	2.9460128e-01	3.5795953e-01	-9.7475771e+00
2.1370000e+03	2.9452924e-01	3.5795053e-01	-9.7553070e+00
2.1380000e+03	2.9445727e-01	3.5794153e-01	-9.7620651e+00
2.1390000e+03	2.9438536e-01	3.5793251e-01	-9.7678600e+00
2.1400000e+03	2.9431351e-01	3.5792348e-01	-9.7727009e+00
2.1410000e+03	2.9424174e-01	3.5791444e-01	-9.7765974e+00
2.1420000e+03	2.9417002e-01	3.5790539e-01	-9.7795597e+00
2.1430000e+03	2.9409838e-01	3.5789632e-01	-9.7815984e+00
2.1440000e+03	2.9402680e-01	3.5788725e-01	-9.7827244e+00
2.1450000e+03	2.9395528e-01	3.5787816e-01	-9.7829492e+00
2.1460000e+03	2.9388383e-01	3.5786906e-01	-9.7822846e+00
2.1470000e+03	2.9381244e-01	3.5785995e-01	-9.7807428e+00
2.1480000e+03	2.9374112e-01	3.5785083e-01	-9.7783363e+00
2.1490000e+03	2.9366986e-01	3.5784170e-01	-9.7750779e+00
2.1500000e+03	2.9359867e-01	3.5783256e-01	-9.7709809e+00
2.1510000e+03	2.9352754e-01	3.5782340e-01	-9.7660585e+00
2.1520000e+03	2.9345648e-01	3.5781424e-01	-9.7603246e+00
2.1530000e+03	2.9338548e-01	3.5780506e-01	-9.7537931e+00
2.1540000e+03	2.9331455e-01	3.5779587e-01	-9.7464782e+00
2.1550000e+03	2.9324368e-01	3.5778667e-01	-9.7383941e+00
2.1560000e+03	2.9317287e-01	3.5777746e-01	-9.7295555e+00
2.1570000e+03	2.9310213e-01	3.5776824e-01	-9.7199771e+00
2.1580000e+03	2.9303145e-01	3.5775901e-01	-9.7096737e+00
2.1590000e+03	2.9296084e-01	3.5774976e-01	-9.6986604e+00
2.1600000e+03	2.9289029e-01	3.5774051e-01	-9.6869522e+00
2.1610000e+03	2.9281980e-01	3.5773124e-01	-9.6745643e+00
2.1620000e+03	2.9274938e-01	3.5772196e-01	-9.6615120e+00
2.1630000e+03	2.9267903e-01	3.5771267e-01	-9.6478105e+00
2.1640000e+03	2.9260873e-01	3.5770338e-01	-9.6334753e+00
2.1650000e+03	2.9253850e-01	3.5769406e-01	-9.6185218e+00
2.1660000e+03	2.9246833e-01	3.5768474e-01	-9.6029652e+00
2.1670000e+03	2.9239823e-01	3.5767541e-01	-9.5868210e+00
2.1680000e+03	2.9232819e-01	3.5766607e-01	-9.5701046e+00
2.1690000e+03	2.9225821e-01	3.5765671e-01	-9.5528313e+00
2.1700000e+03	2.9218830e-01	3.5764735e-01	-9.5350162e+00
2.1710000e+03	2.9211845e-01	3.5763797e-01	-9.5166747e+00
2.1720000e+03	2.9204866e-01	3.5762859e-01	-9.4978220e+00
2.1730000e+03	2.9197894e-01	3.5761919e-01	-9.4784729e+00
2.1740000e+03	2.9190928e-01	3.5760978e-01	-9.4586425e+00
2.1750000e+03	2.9183968e-01	3.5760036e-01	-9.4383457e+00
2.1760000e+03	2.9177014e-01	3.5759093e-01	-9.4175972e+00
2.1770000e+03	2.9170067e-01	3.5758149e-01	-9.3964115e+00
2.1780000e+03	2.9163126e-01	3.5757204e-01	-9.3748032e+00
2.1790000e+03	2.9156191e-01	3.5756257e-01	-9.3527865e+00
2.1800000e+03	2.9149263e-01	3.5755310e-01	-9.3303757e+00
2.1810000e+03	2.9142340e-01	3.5754362e-01	-9.3075847e+00
2.1820000e+03	2.9135424e-01	3.5753412e-01	-9.2844273e+00
2.1830000e+03	2.9128515e-01	3.5752462e-01	-9.2609173e+00
2.1840000e+03	2.9121611e-01	3.5751510e-01	-9.2370682e+00
2.1850000e+03	2.9114714e-01	3.5750557e-01	-9.2128932e+00
2.1860000e+03	2.9107822e-01	3.5749604e-01	-9.1884054e+00
2.1870000e+03	2.9100937e-01	3.5748649e-01	-9.1636178e+00
2.1880000e+03	2.9094059e-01	3.5747693e-01	-9.1385431e+00
2.1890000e+03	2.9087186e-01	3.5746736e-01	-9.1131937e+00
2.1900000e+03	2.9080320e-01	3.5745778e-01	-9.0875821e+00
2.1910000e+03	2.9073459e-01	3.5744819e-01	-9.0617202e+00
2.1920000e+03	2.9066605e-01	3.5743859e-01	-9.0356200e+00
2.1930000e+03	2.9059757e-01	3.5742898e-01	-9.0092932e+00
2.1940000e+03	2.9052916e-01	3.5741936e-01	-8.9827511e+00
2.1950000e+03	2.9046080e-01	3.5740973e-01	-8.9560051e+00
2.1960000e+03	2.9039251e-01	3.5740009e-01	-8.9290662e+00
